@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 {0,1,2,3,4,5,6,7,8,9,10}
@attribute outputs-14 {0,1,2,3,4,5,6,7,8,9,10}
@attribute outputs-15 {0,1,2,3,4,5,6,7,8,9,10}

@data
5316,'2020/03/29 19:05:41:147',6,-17.120586,386.173615,-1.79941,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5317,'2020/03/29 19:05:41:162',6,-17.05863,385.970306,-1.79513,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5318,'2020/03/29 19:05:41:180',6,-17.000454,386.09433,-1.803387,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5319,'2020/03/29 19:05:41:200',6,-17.040102,385.590912,-1.663085,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5320,'2020/03/29 19:05:41:215',6,-17.134447,385.819794,-1.715337,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5321,'2020/03/29 19:05:41:234',6,-17.283472,385.907349,-1.813741,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5322,'2020/03/29 19:05:41:252',6,-17.423138,385.540283,-1.641798,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5323,'2020/03/29 19:05:41:266',6,-17.675817,385.520294,-1.574651,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5324,'2020/03/29 19:05:41:283',6,-17.944275,385.224487,-1.51838,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5325,'2020/03/29 19:05:41:299',6,-18.259785,385.449646,-1.545694,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5326,'2020/03/29 19:05:41:317',6,-18.393866,385.732941,-1.577433,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5327,'2020/03/29 19:05:41:336',6,-18.427532,385.472748,-1.772503,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5328,'2020/03/29 19:05:41:351',6,-18.353308,384.582214,-1.656178,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5329,'2020/03/29 19:05:41:371',6,-18.213734,383.962341,-1.765161,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5330,'2020/03/29 19:05:41:386',6,-18.048393,383.54364,-1.931913,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5331,'2020/03/29 19:05:41:413',6,-17.855181,383.402313,-1.974754,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5332,'2020/03/29 19:05:41:427',6,-17.52644,383.358032,-2.17586,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5333,'2020/03/29 19:05:41:451',6,-17.261175,383.613983,-2.320135,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5334,'2020/03/29 19:05:41:458',6,-17.075947,383.192871,-2.212309,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5335,'2020/03/29 19:05:41:472',6,-16.902594,382.63031,-1.962687,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5336,'2020/03/29 19:05:41:489',6,-17.031466,382.371216,-1.783976,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5337,'2020/03/29 19:05:41:506',6,-17.148357,382.413239,-1.668455,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5338,'2020/03/29 19:05:41:524',6,-17.226088,382.283203,-1.591681,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5339,'2020/03/29 19:05:41:541',6,-17.329742,382.2547,-1.499864,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5340,'2020/03/29 19:05:41:560',6,-17.495848,382.55307,-1.485801,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5341,'2020/03/29 19:05:41:578',6,-17.633879,382.705994,-1.558612,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5342,'2020/03/29 19:05:41:598',6,-17.772202,382.718353,-1.664522,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5343,'2020/03/29 19:05:41:612',6,-17.878433,382.546661,-1.73371,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5344,'2020/03/29 19:05:41:630',6,-17.940315,382.569794,-1.888864,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5345,'2020/03/29 19:05:41:647',6,-18.014616,382.712006,-2.057074,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5346,'2020/03/29 19:05:41:664',6,-17.97694,382.44278,-2.335145,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5347,'2020/03/29 19:05:41:680',6,-17.942249,381.875977,-2.523732,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5348,'2020/03/29 19:05:41:699',6,-17.880342,381.495148,-2.801531,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5349,'2020/03/29 19:05:41:715',6,-17.830881,381.093597,-2.892745,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5350,'2020/03/29 19:05:41:733',6,-17.890276,380.886108,-2.936476,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5351,'2020/03/29 19:05:41:749',6,-17.991043,380.476288,-2.991019,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5352,'2020/03/29 19:05:41:768',6,-18.022104,380.437103,-3.075979,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5353,'2020/03/29 19:05:41:784',6,-18.094208,380.313385,-3.100963,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5354,'2020/03/29 19:05:41:801',6,-18.218664,380.302002,-3.122956,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5355,'2020/03/29 19:05:41:822',6,-18.223652,380.119354,-3.224719,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5356,'2020/03/29 19:05:41:836',6,-18.195175,380.070099,-3.296264,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5357,'2020/03/29 19:05:41:854',6,-18.281033,380.127563,-3.260699,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5358,'2020/03/29 19:05:41:871',6,-18.363134,380.231201,-3.168145,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5359,'2020/03/29 19:05:41:887',6,-18.359478,380.400513,-3.21893,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5360,'2020/03/29 19:05:41:905',6,-18.371092,380.29071,-3.082133,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5361,'2020/03/29 19:05:41:921',6,-18.396111,380.120789,-2.954331,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5362,'2020/03/29 19:05:41:940',6,-18.524673,380.332672,-2.868834,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5363,'2020/03/29 19:05:41:958',6,-18.70698,380.343872,-2.802126,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5364,'2020/03/29 19:05:41:975',6,-18.782162,380.150818,-2.818302,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5365,'2020/03/29 19:05:41:991',6,-18.818056,380.136078,-2.794876,0.769013,0.287105,0.555884,0.311585,0.21324,0.107913,0.183631,0.506003,0.65224,0.512069,0.368962,0.928699,7,6,3
5366,'2020/03/29 19:05:43:057',6,-4.472701,99.030106,15.130293,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5367,'2020/03/29 19:05:43:062',6,-4.399761,97.909264,15.802588,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5368,'2020/03/29 19:05:43:074',6,-4.000308,97.790314,15.451315,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5369,'2020/03/29 19:05:43:103',6,-4.550162,96.546936,15.849065,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5370,'2020/03/29 19:05:43:119',6,-4.439141,97.242241,15.51344,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5371,'2020/03/29 19:05:43:156',6,-5.654476,95.811592,16.291681,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5372,'2020/03/29 19:05:43:173',6,-5.526598,97.253151,16.546324,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5373,'2020/03/29 19:05:43:189',6,-5.922206,96.893463,17.023561,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5374,'2020/03/29 19:05:43:223',6,-6.885453,95.564186,18.331591,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5375,'2020/03/29 19:05:43:241',6,-6.905892,96.076309,17.868816,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5376,'2020/03/29 19:05:43:259',6,-7.136364,96.375847,17.846853,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5377,'2020/03/29 19:05:43:292',6,-7.814258,95.277435,18.405005,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5378,'2020/03/29 19:05:43:309',6,-7.852927,96.159286,17.853992,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5379,'2020/03/29 19:05:43:329',6,-8.185223,96.265129,17.667952,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5380,'2020/03/29 19:05:43:346',6,-8.682285,95.976822,17.740738,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5381,'2020/03/29 19:05:43:364',6,-8.756838,95.747009,17.554647,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5382,'2020/03/29 19:05:43:381',6,-8.951707,95.564407,17.389427,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5383,'2020/03/29 19:05:43:398',6,-9.160934,95.461395,17.250122,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5384,'2020/03/29 19:05:43:415',6,-9.542449,95.224487,17.231844,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5385,'2020/03/29 19:05:43:432',6,-9.831568,95.373077,17.070385,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5386,'2020/03/29 19:05:43:449',6,-10.227263,95.499748,16.912493,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5387,'2020/03/29 19:05:43:470',6,-10.586357,95.650757,16.763163,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5388,'2020/03/29 19:05:43:483',6,-10.861946,96.076958,16.272259,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5389,'2020/03/29 19:05:43:502',6,-11.079797,96.365417,16.358593,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5390,'2020/03/29 19:05:43:519',6,-11.293619,96.658104,16.299887,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5391,'2020/03/29 19:05:43:535',6,-11.394648,96.655212,16.345884,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5392,'2020/03/29 19:05:43:553',6,-11.340869,96.743034,16.329348,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5393,'2020/03/29 19:05:43:569',6,-11.161975,96.619637,16.5289,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5394,'2020/03/29 19:05:43:589',6,-10.76305,96.421364,16.755878,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5395,'2020/03/29 19:05:43:606',6,-10.480556,95.151024,17.491024,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5396,'2020/03/29 19:05:43:623',6,-10.118668,95.66008,17.062265,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5397,'2020/03/29 19:05:43:639',6,-10.467808,95.780434,16.953564,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5398,'2020/03/29 19:05:43:656',6,-11.235542,96.276199,16.445658,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5399,'2020/03/29 19:05:43:674',6,-12.328866,97.369507,15.608987,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5400,'2020/03/29 19:05:43:692',6,-13.83367,99.277748,15.260048,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5401,'2020/03/29 19:05:43:709',6,-15.610188,101.181282,14.946504,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5402,'2020/03/29 19:05:43:726',6,-17.472649,103.203003,14.838309,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5403,'2020/03/29 19:05:43:744',6,-19.221977,105.003242,14.623307,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5404,'2020/03/29 19:05:43:761',6,-20.54068,106.436241,14.327308,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5405,'2020/03/29 19:05:43:779',6,-21.513481,107.600891,14.13765,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5406,'2020/03/29 19:05:43:795',6,-21.99929,107.731583,14.199232,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5407,'2020/03/29 19:05:43:813',6,-21.817085,108.168533,14.159445,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5408,'2020/03/29 19:05:43:832',6,-21.493927,107.235573,14.656013,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5409,'2020/03/29 19:05:43:848',6,-20.567688,105.831787,15.786731,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5410,'2020/03/29 19:05:43:866',6,-19.450106,104.465782,16.653069,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5411,'2020/03/29 19:05:43:886',6,-18.193357,102.804184,17.267033,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5412,'2020/03/29 19:05:43:901',6,-16.442678,101.322311,17.159441,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5413,'2020/03/29 19:05:43:917',6,-15.431368,100.397484,17.19175,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5414,'2020/03/29 19:05:43:934',6,-15.095345,100.063026,17.473282,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5415,'2020/03/29 19:05:43:952',6,-15.544358,100.419601,17.742662,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5416,'2020/03/29 19:05:43:969',6,-16.392675,101.577873,18.198154,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5417,'2020/03/29 19:05:43:986',6,-17.677704,104.099121,17.544077,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5418,'2020/03/29 19:05:44:004',6,-19.188076,106.623901,16.350561,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5419,'2020/03/29 19:05:44:021',6,-20.63273,109.01046,15.325515,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5420,'2020/03/29 19:05:44:038',6,-22.02632,111.050591,14.598641,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5421,'2020/03/29 19:05:44:055',6,-23.190355,112.376465,14.255026,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5422,'2020/03/29 19:05:44:075',6,-23.789013,113.079712,14.236571,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5423,'2020/03/29 19:05:44:090',6,-23.616943,113.138802,14.414705,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5424,'2020/03/29 19:05:44:107',6,-22.538942,112.512199,14.355826,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5425,'2020/03/29 19:05:44:124',6,-20.632334,110.908752,14.136932,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5426,'2020/03/29 19:05:44:142',6,-18.246376,108.588448,14.594394,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5427,'2020/03/29 19:05:44:166',6,-15.960459,105.535606,15.772462,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5428,'2020/03/29 19:05:44:179',6,-13.93765,103.025185,16.726408,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5429,'2020/03/29 19:05:44:196',6,-12.599997,101.304016,16.650873,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5430,'2020/03/29 19:05:44:213',6,-12.252618,101.218132,16.105728,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5431,'2020/03/29 19:05:44:230',6,-12.83409,101.864304,15.713365,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5432,'2020/03/29 19:05:44:248',6,-14.17604,103.793068,15.591747,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5433,'2020/03/29 19:05:44:264',6,-16.109324,106.041626,15.226078,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5434,'2020/03/29 19:05:44:283',6,-18.249264,108.617943,14.309982,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5435,'2020/03/29 19:05:44:300',6,-20.521961,110.774055,14.02948,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5436,'2020/03/29 19:05:44:317',6,-22.404966,112.533882,13.630874,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5437,'2020/03/29 19:05:44:334',6,-23.722345,113.419945,13.479536,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5438,'2020/03/29 19:05:44:351',6,-24.000076,113.771667,13.316543,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5439,'2020/03/29 19:05:44:368',6,-23.655901,113.445229,13.411318,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5440,'2020/03/29 19:05:44:386',6,-22.333813,112.286781,12.963336,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5441,'2020/03/29 19:05:44:402',6,-20.348539,110.240952,13.04857,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5442,'2020/03/29 19:05:44:419',6,-18.118578,107.266548,13.78524,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5443,'2020/03/29 19:05:44:436',6,-16.070606,105.066711,14.663994,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5444,'2020/03/29 19:05:44:455',6,-14.538848,103.132622,15.252411,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5445,'2020/03/29 19:05:44:472',6,-13.756007,101.734146,15.445564,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
5446,'2020/03/29 19:05:44:489',6,-13.97339,102.260727,15.181443,0.780257,0.62511,0.753505,0.423783,0.296839,0.017461,0.033072,0.152849,0.778399,0.116827,0.171564,0.330748,2,7,8
